	lines	label
2320	要你能心气平和。他要是已回来，是半途折了回来，而且已决意不想再前往，我将促使他去从事我现已策划成熟的一桩功勋，他一经落入机关，便不能不殒灭：他的死决计引不起风动的闲言，即令他母亲也不会责怪那巧计，而叫它是意外。	SDY
1678	瞧这苦东西悲切切看着书来了。	SDY
7571	你知道我爱你是多么深，	ZSH
8221	[下]	ZSH
1326	差不多是他。	SDY
128	噢！很苍白。	BZL
1015	验明白了，她是逃了命。	BZL
1884	喂！霍瑞旭！	SDY
2417	凭什么原因？	SDY
15311	要是您心里不愿意做一件事，那么就不要做吧。我可以去通知他们不用到这儿来，说您现在不能比赛。	ZSH
681	戏不要演了。	BZL
1179	是说莱阿替斯吗？	BZL
4331	那么世界也是一所牢狱。	ZSH
907	进香而进行幽会。帽上嵌贝壳（严格泽应为海扇壳），说是表示圣地在外，需要飘洋过海的意思，着然，似乎也恰合哈姆雷特出国这一点吧？	BZL
4361	啊，那么对于你们它并不是牢狱；因为世上的事情本来没有善恶，都是各人的思想把它们分别出来的；对于我它是一所牢狱。	ZSH
2510	提名道及此君，用意何在？	SDY
12111	这一种无意识的话，比正言危论还要有力得多。	ZSH
2407	那是多久以前的事？	SDY
11541	他开开了房门；	ZSH
10281	啊，格特鲁德！来！太阳一到了山上，我们必须赶紧让他登船出发。对于这一件罪恶的行为，我们必须用最严正的态度，最巧妙的措辞，决定一个执法原情的处置。喂！吉尔登斯吞！	ZSH
1913	没有什么。	SDY
9041	”这句老话也有点儿发了霉啦。	ZSH
1091	就是他吗？	BZL
9571	哈姆雷特，你已经大大得罪了你的父亲啦。	ZSH
1525	听我说。	SDY
13561	掘了个坑招待客人。	ZSH
2515	我但愿你知道，卿家；可是，当真，你即使知道，对我也不会增很多光彩。怎么说，卿家？	SDY
694	殿下，王上——	BZL
6361	[旁白]	ZSH
1042	哈不错：五指不勤，五官倒灵。	BZL
6691	第二场　城堡中的厅堂	ZSH
2053	[王后内寝]	SDY
14521	这是无可置疑的。	ZSH
15671	[旁白]	ZSH
12821	无论什么所在都不能庇护一个杀人的凶手；复仇不应该在碍手碍脚的地方。可是，好雷欧提斯，你要是果然志在复仇，还是住在自己家里不要出来。哈姆雷特回来以后，我们可以让他知道你也已经回来，叫几个人在他的面前夸奖你的本领，把你说得比那法国人所讲的还要了不得，怂恿他和你做一次比赛。他是个粗心的人，一点想不到人家在算计他，一定不会仔细检视比赛用的刀剑的利钝；你只要预先把一柄利剑混杂在里面，趁他没有注意的时候不动声色地自己拿了，在比赛之际，看准他的要害刺了过去，就可以替你父亲报了仇了。	ZSH
645	女人的忧虑和爱情总斤斤较量，要少、都没有，要有、全多到非常。我对你情爱太深，你早有所知，我为你牵肠挂肚，也理应如此。情爱一深，小怪会变成大惊，	BZL
1635	亲爱的士子们，他总是说起你们，我深信这世上再没有另外两个人比两君同他更亲密。你们若高兴对我们表示这么多礼让和善意，答允和我们一起稍花些时日，为资助以及裨益于我们的希望，你们的莅临定将有不愧为君王所铭记在心的感谢。	SDY
5881	也没有一件蔽体的衣服，	ZSH
1444	我见时只有这么久。	SDY
1905	小娘，我躺在你怀抱里头好吗？	SDY
15641	好妈妈！	ZSH
18210	风吹得人怪痛的，这天气真冷。	ZSH
13981	谁知道我们将来会变成一些什么下贱的东西，霍拉旭！要是我们用想象推测下去，谁知道亚历山大的高贵的尸体，是不是塞在酒桶口上的泥土？	ZSH
1459	关于哈姆雷特，他对你耍殷勤，把它当趋鹜时尚，调情的奇想，青春发育时期的一朵紫罗兰，早开花，早谢，很香甜，可不能经久，只供片刻间玩赏的一缕花香，只此而无他。	SDY
558	哈，哈！你贞洁吗？	BZL
1714	也不是，殿下。	SDY
930	我的父亲呢？	BZL
6461	哈哈！你贞洁吗？	ZSH
1674	你们知道，有时他在这庑堂里不断地走上四小时。	SDY
15610	不过如此吗？	ZSH
834	嗯，先生；你这种海绵吸收了国王的恩宠，他的赏赐、他的威权。可是这种官员到头儿给国王卖了最大的命。国王像猴子一样的，把他们御在嘴角里，先舔弄一会，最后	BZL
3541	好，等我们仔细问问。	ZSH
895	哎呀，好小姐，这支歌是什么意思呀？	BZL
7651	安享尊荣，受人们的敬爱；	ZSH
1029	行动”，甲缠错了——或故意缠错了——这个拉丁文名词。（这也是译者在上文避用“自卫”二字的原因。）	BZL
12211	他会不会再回来？	ZSH
5110	我不知道究竟应该怎样想法；可是大概推测起来，这恐怕预兆着我们国内将要有一番非常的变故。	ZSH
6041	跟他去，朋友们；明天我们要听你们唱一本戏。[波洛尼厄斯偕众伶下	ZSH
2225	唉呀，好姑娘，这歌儿是什么意思？	SDY
2247	嗅错了脚迹，还喧嚷得这么高兴！你们弄反了方向，糊涂的丹麦狗！	SDY
23610	天上的神明啊！地啊！再有什么呢！我还要向地狱呼喊吗？啊，呸！忍着吧，忍着吧，我的心！我的全身的筋骨，不要一下子就变成衰老，支持着我的身体呀！记着你！是的，我可怜的亡魂，当记忆不曾从我这混乱的头脑里消失的时候，我会记着你的。记着你！是的，我要从我的记忆的碑版上，拭去一切琐碎愚蠢的记录、一切书本上的格言、一切陈言套语、一切过去的印象，我的少年的阅历所留下的痕迹，只让你的命令留在我的脑筋的书卷里，不掺杂一些下贱的废料；是的，上天为我做证！啊，最恶毒的妇人！啊，奸贼，奸贼，脸上堆着笑的万恶的奸贼！我的写字板呢？我必须把它记下来：一个人尽管满面都是笑，骨子里却是杀人的奸贼；至少我相信在丹麦是这样的。[写字]	ZSH
3791	照我所知道的，那倒没有。	ZSH
12621	这确是哈姆雷特的亲笔。“光着身子”！这儿还附着一笔，说是“一个人回来”。你看他是什么用意？	ZSH
3710	它的样子不像已故的国王吗？看，霍拉旭。	ZSH
19410	天使保佑我们！不管你是一个善良的灵魂或是万恶的妖魔，不管你带来了天上的和风或是地狱中的罡风，不管你的来意好坏，因为你的形状是这样的和蔼可爱，我要对你说话；我要叫你哈姆雷特，君王，父亲！尊严的丹麦先王，啊，回答我！不要让我在无知的蒙昧里抱恨终天；告诉我为什么你的长眠的骸骨不安窀穸，为什么安葬着你的遗体的坟墓张开它的沉重的大理石的两颚，把你重新吐放出来。你这已死的尸体这样全身甲胄，出现在月光之下，使黑夜变得这样阴森，使我们这些为造化所玩弄的愚人充满了不可思议的恐怖，究竟是什么意思呢？说，这是为了什么？你要我们怎样？[鬼魂向哈姆雷特招手]	ZSH
14031	啊！他从前是何等的英雄，	ZSH
630	就受不到人家的追念，做了五月节的柳条马，因为这个货色的墓志铭是有名的“因为噢，因为噢，柳条马给忘掉了”。高音笛奏乐。哑剧开场。一国王与一王后同上，状甚亲热，相互拥抱。玉后跪地，向国王作表明心迹状。国王扶王后起立，偎王后颈。国王就花坪偃卧。王后见国王入睡，自下。一男子上，自国王头上除冕，吻冕，向国王耳中注毒药，下。王后重上，见国王身死，作哀恸状。下毒者偕三数从者重上，佯作陪王后哀悼状。从者舁尸下。下毒者向王后献礼，求爱；王后初作憎恶不愿状，终许其请。	BZL
222	是我的叔父？	BZL
12601	“陛下，我已经光着身子回到您的国土上来了。明天我就要请您允许我拜谒御容。让我先向您告我的不召而返之罪，然后再禀告您我这次突然而意外回国的原因。哈姆雷特敬上。”这是什么意思？同去的人也都一起回来了吗？还是什么人在捣鬼，其实并没有这么一回事？	ZSH
4371	啊，那是因为您的梦想太大，丹麦是个狭小的地方，不够给您发展，所以您把它看成一所牢狱啦。	ZSH
3021	“对他也略为有点认识，可是，”你可以说，“不怎么熟悉；不过假如果然是他的话，那么他是个很放浪的人，有些怎样怎样的坏习惯。”说到这里，你就可以随便捏造一些关于他的坏话；当然啰，你不能把他说得太不成样子，那是会损害他的名誉的，这一点你必须注意；可是你不妨举出一些纨绔子弟们所犯的最普通的浪荡的行为。	ZSH
2096	您不是来斥责您这迁延的儿子吗，怪他把激情虚糜，把时光浪掷，放置您严命的紧急施行于不顾？呵，请说吧！	SDY
6551	那么我真是受了骗了。	ZSH
1619	[莪斐丽亚上。	SDY
11261	张三李四满街走，	ZSH
464	大人，我有消息报告大人，罗歇斯当年在罗马演戏的时候——	BZL
2288	尽你去追问；谁负得有罪，让斧钺落到谁头上。请你跟我来。[同下。	SDY
2047	[朴罗纽司下。	SDY
2418	哎也，原因就在这儿丹麦：我在这儿干这教堂司事，从孩子时候起到大人，有三十年了。	SDY
240	不，你们会泄漏的。	BZL
481	那么，怎样接下去呢，殿下？	BZL
1912	什么，殿下？	SDY
7001	是的，殿下，他们都称赞我是一个很好的演员哩。	ZSH
19710	千万不要跟它去。	ZSH
3691	可是我的爱永没有改变。	ZSH
18310	是很凛冽的寒风。	ZSH
2290	是几名水夫，回大人；他们说他们有柬帖奉上。	SDY
1229	我不怕你输，我见过双方的技术：只是他进步了，就请他让你几著。	BZL
2337	我要这么干：而为此目的，我要在剑头上涂药。我向个江湖卖药人买到一剂膏，那药性毒得只消把刀尖蘸一下，划出了血来，便不拘哪一种膏药——用尽月光下有特效的药草配制成——尽管它如何灵妙，也休想救得了那给划破的人的命：我用这毒膏抹上那剑尖，只要他稍一给擦伤，便管保叫他死。	SDY
9441	啊！我的罪恶的戾气已经上达于天；我的灵魂上负着一个元始以来最初的诅咒，杀害兄弟的暴行！我不能祈祷，虽然我的愿望像决心一样强烈；我的更坚强的罪恶击败了我的坚强的意愿。像一个人同时要做两件事情，我因为不知道应该先从什么地方下手而徘徊歧途，结果反弄得一事无成。要是这一只可诅咒的手上染满了一层比它本身还厚的兄弟的血，难道天上所有的甘霖，都不能把它洗涤得像雪一样洁白吗？慈悲的使命，不就是宽宥罪恶吗？祈祷的目的，不是一方面预防我们的堕落，一方面救拔我们于已堕落之后吗？那么我要仰望上天；我的过失已经犯下了。可是唉！哪一种祈祷才是我所适用的呢？“求上帝赦免我的杀人重罪”吗？那不能，因为我现在还占有着那些引起我的犯罪动机的目的物，我的王冠、我的野心和我的王后。非分攫取的利益还在手里，就可以幸邀宽恕吗？在这贪污的人世，罪恶的镀金的手也许可以把公道推开不顾，暴徒的赃物往往就是枉法的贿赂；可是天上却不是这样的，在那边一切都无可遁避，任何行动都要显现它的真相，我们必须当面为我们自己的罪恶做证。那么怎么办呢？还有什么法子好想呢？试一试忏悔的力量吧。什么事情是忏悔所不能做到的？可是对于一个不能忏悔的人，它又有什么用呢？啊，不幸的处境！啊，像死亡一样黑暗的心胸！啊，越是挣扎，越是不能脱身的胶住了的灵魂！救救我，天使们！试一试吧：屈下来，顽强的膝盖；钢丝一样的心弦，变得像新生之婴的筋肉一样柔嫩吧！但愿一切转祸为福！[退后跪祷]	ZSH
2614	一颗高贵的心即此绝。永别了，亲爱的亲王：群飞的天使唱着歌祝福你安宁！为什么鼓声这里来？[福丁勃拉思与英格兰钦使上，旗鼓及侍从等后随。	SDY
162	是有关哈姆雷特殿下的，请勿见怪。	BZL
9021	怎么！王上自己已经亲口把您立为王位的继承者了，您还不能满足吗？	ZSH
